Symbol,Date,Close
NASDAQ,1/2/2015 16:00,4726.81
NASDAQ,1/5/2015 16:00,4652.57
NASDAQ,1/6/2015 16:00,4592.74
NASDAQ,1/7/2015 16:00,4650.47
NASDAQ,1/8/2015 16:00,4736.19
NASDAQ,1/9/2015 16:00,4704.07
NASDAQ,1/12/2015 16:00,4664.71
NASDAQ,1/13/2015 16:00,4661.5
NASDAQ,1/14/2015 16:00,4639.32
NASDAQ,1/15/2015 16:00,4570.82
NASDAQ,1/16/2015 16:00,4634.38
NASDAQ,1/20/2015 16:00,4654.85
NASDAQ,1/21/2015 16:00,4667.42
NASDAQ,1/22/2015 16:00,4750.4
NASDAQ,1/23/2015 16:00,4757.88
NASDAQ,1/26/2015 16:00,4771.76
NASDAQ,1/27/2015 16:00,4681.5
NASDAQ,1/28/2015 16:00,4637.99
NASDAQ,1/29/2015 16:00,4683.41
NASDAQ,1/30/2015 16:00,4635.24
NASDAQ,2/2/2015 16:00,4676.69
NASDAQ,2/3/2015 16:00,4727.74
NASDAQ,2/4/2015 16:00,4716.7
NASDAQ,2/5/2015 16:00,4765.1
NASDAQ,2/6/2015 16:00,4744.4
NASDAQ,2/9/2015 16:00,4726.01
NASDAQ,2/10/2015 16:00,4787.64
NASDAQ,2/11/2015 16:00,4801.18
NASDAQ,2/12/2015 16:00,4857.61
NASDAQ,2/13/2015 16:00,4893.84
NASDAQ,2/17/2015 16:00,4899.27
NASDAQ,2/18/2015 16:00,4906.36
NASDAQ,2/19/2015 16:00,4924.7
NASDAQ,2/20/2015 16:00,4955.97
NASDAQ,2/23/2015 16:00,4960.97
NASDAQ,2/24/2015 16:00,4968.12
NASDAQ,2/25/2015 16:00,4967.14
NASDAQ,2/26/2015 16:00,4987.89
NASDAQ,2/27/2015 16:00,4963.53
NASDAQ,3/2/2015 16:00,5008.1
NASDAQ,3/3/2015 16:00,4979.9
NASDAQ,3/4/2015 16:00,4967.14
NASDAQ,3/5/2015 16:00,4982.81
NASDAQ,3/6/2015 16:00,4927.37
NASDAQ,3/9/2015 16:00,4942.44
NASDAQ,3/10/2015 16:00,4859.79
NASDAQ,3/11/2015 16:00,4849.94
NASDAQ,3/12/2015 16:00,4893.29
NASDAQ,3/13/2015 16:00,4871.76
NASDAQ,3/16/2015 16:00,4929.51
NASDAQ,3/17/2015 16:00,4937.43
NASDAQ,3/18/2015 16:00,4982.83
NASDAQ,3/19/2015 16:00,4992.38
NASDAQ,3/20/2015 16:00,5026.42
NASDAQ,3/23/2015 16:00,5010.97
NASDAQ,3/24/2015 16:00,4994.73
NASDAQ,3/25/2015 16:00,4876.52
NASDAQ,3/26/2015 16:00,4863.36
NASDAQ,3/27/2015 16:00,4891.22
NASDAQ,3/30/2015 16:00,4947.44
NASDAQ,3/31/2015 16:00,4900.88
NASDAQ,4/1/2015 16:00,4880.23
NASDAQ,4/2/2015 16:00,4886.94
NASDAQ,4/6/2015 16:00,4917.32
NASDAQ,4/7/2015 16:00,4910.23
NASDAQ,4/8/2015 16:00,4950.82
NASDAQ,4/9/2015 16:00,4974.56
NASDAQ,4/10/2015 16:00,4995.98
NASDAQ,4/13/2015 16:00,4988.25
NASDAQ,4/14/2015 16:00,4977.29
NASDAQ,4/15/2015 16:00,5011.02
NASDAQ,4/16/2015 16:00,5007.79
NASDAQ,4/17/2015 16:00,4931.81
NASDAQ,4/20/2015 16:00,4994.6
NASDAQ,4/21/2015 16:00,5014.1
NASDAQ,4/22/2015 16:00,5035.17
NASDAQ,4/23/2015 16:00,5056.06
NASDAQ,4/24/2015 16:00,5092.08
NASDAQ,4/27/2015 16:00,5060.25
NASDAQ,4/28/2015 16:00,5055.42
NASDAQ,4/29/2015 16:00,5023.64
NASDAQ,4/30/2015 16:00,4941.42
NASDAQ,5/1/2015 16:00,5005.39
NASDAQ,5/4/2015 16:00,5016.93
NASDAQ,5/5/2015 16:00,4939.33
NASDAQ,5/6/2015 16:00,4919.64
NASDAQ,5/7/2015 16:00,4945.54
NASDAQ,5/8/2015 16:00,5003.55
NASDAQ,5/11/2015 16:00,4993.57
NASDAQ,5/12/2015 16:00,4976.19
NASDAQ,5/13/2015 16:00,4981.69
NASDAQ,5/14/2015 16:00,5050.8
