,mean,median,min,max
37,10587.989295079806,10534.824449673737,6949.606912699742,15872.428591839498
38,10611.862059054316,10511.794477816908,6940.396644036628,16162.843885972397
39,10641.286358658963,10530.099572971592,7089.036007368358,15817.660017774042
40,10658.581952810455,10544.855997672023,6820.027162841928,16037.685665908086
41,10690.368257837663,10567.602059016406,6875.870215011878,16253.48451904756
42,10724.139569943265,10611.685729088642,6791.779887804288,16951.74655531743
43,10754.030134086734,10617.279224873748,6782.877676273415,16809.293862788993
44,10774.890246074685,10717.648693443096,6624.674980643313,16331.41719972349
45,10808.613918157254,10727.126033062148,6813.23706336385,16149.202634038524
46,10827.044811590788,10690.337803109698,6540.471896912981,16365.11680867666
47,10847.867126875877,10766.196987063737,6777.433869928748,16416.648404023425
48,10877.58349538231,10765.379820266122,6560.4759041251755,16587.107801186707
49,10894.502528464309,10824.424737766973,6580.1309552814155,16694.51982083772
50,10899.747745549219,10833.741167581988,6265.292082582477,16785.19761984439
51,10916.59006366536,10712.00092280478,6064.884747674227,17052.945348980487
52,10956.645396433176,10738.876163550443,6256.798029557184,17094.98841424839
53,10955.445813006754,10781.206447965767,5983.563210436504,17165.957129509155
54,10974.000838473401,10815.980157721622,5988.089888933773,17227.116261116396
55,10962.555911540176,10719.49160590125,6063.657083098649,17397.977486823034
56,10985.696137896848,10796.307294950562,6303.438893984561,17643.75994204587
57,10984.559468135969,10789.419608792918,6265.593663640922,17206.19110770583
58,11015.584125090396,10800.406863966495,6409.543233535787,17797.117672791304
59,11020.938619833507,10861.523592352947,6334.689840027002,17545.35764071303
60,11022.868757316126,10799.891357931006,6062.1785701894105,18255.423239568507
61,11035.396736366463,10801.441284044353,5873.0650344741,18296.142154818383
62,11048.109439923313,10962.49326807758,5849.4418549517095,18428.26562808416
63,11069.527048149728,10950.520344363678,5801.582206964251,18912.327546858774
64,11096.693564542544,10981.17258419565,5714.889647192412,18913.553954598447
65,11118.154068816633,10974.329976409872,5756.472580428124,19033.832644293718
66,11147.015229682002,11016.875616950643,5592.4772932448395,18423.954421017002
67,11170.341318625255,10949.024104291895,5687.965769539499,18480.2467954154
68,11191.490088972887,10898.776670481118,5764.4428275504,19095.276633099158
69,11217.472200547347,10928.278680849788,5518.971860229105,18659.462182940468
70,11231.636175130692,10974.905928563541,5581.572182219631,18511.19228777058
71,11236.885519107427,11030.261443600153,5561.107502974739,19139.782961630524
72,11245.936525580028,10948.182422853866,5596.6885071966535,19038.40168486452
73,11269.412684528485,10974.012865842546,5585.950628380406,19337.204108910668
74,11280.283701841934,11030.290680649823,5584.131852845881,18701.29925125437
75,11285.112678348012,11062.492051432335,5656.604425091036,18804.64575748016
76,11306.239030215302,11016.676728421047,5985.364019721019,19013.47187073288
77,11296.130130864605,11045.909812810212,6092.48261605127,18512.233121498786
78,11299.659882965527,11025.183462174717,6193.446686472543,18512.75790044899
79,11306.021548834451,10979.184777584558,6365.425279825441,18637.864062384484
80,11343.816632277301,11050.435416722716,6150.067961350637,18944.892547702657
81,11361.929911593657,11097.271037112834,6078.756941796635,19237.412081385413
82,11373.991290929433,11113.161513435985,6063.292096252431,19709.491501498032
83,11390.112997745771,11101.550983855139,6232.765360347516,19864.101413353346
84,11417.65715502797,11093.53520192609,6148.273486756792,20085.29381487872
85,11426.790170070299,11191.463125019476,6359.45896760695,20721.141682675676
86,11453.745564247438,11138.34142147423,6108.620642163566,20091.557184432986
87,11450.352073298527,11151.902570123906,6020.885182848136,20295.059592042617
88,11456.50446946344,11216.516458553497,6143.684433150595,19648.40672913529
89,11480.171259479708,11252.730700081294,6361.311686885345,20047.28073011976
90,11509.324325479429,11329.348087279068,6514.714657811631,20502.81716737762
91,11535.57481799189,11348.847132310868,6502.050811139741,20367.848261880816
92,11550.736746322216,11330.69755626348,6445.944741324841,20675.548723048585
93,11563.336587920203,11380.875821397769,6296.786881829706,20025.470433055274
94,11590.556552791595,11449.236365350835,6206.940860894914,20222.42178465796
95,11613.94192508493,11420.778701709793,6197.119035486043,20366.95717410913
96,11645.909524263841,11466.645055728573,6026.749575982299,20737.74510819105
97,11655.446611296706,11427.64817338301,5732.885422709634,20239.35586773437
98,11674.837770637774,11481.576768594492,5629.827998292244,20784.95299726915
99,11694.38310587312,11494.799611536637,5587.3105387806145,21091.93400103662
100,11701.240692776964,11446.385837777278,5777.421245847503,21195.196032763164
101,11734.567831766837,11474.095954875278,5937.880583982695,21299.30250102485
102,11760.152144126429,11482.411980675612,5671.999365950728,20752.06165434047
103,11767.783512703661,11467.32495098095,5544.372245049633,21327.9873927301
104,11801.422159888736,11522.674906325183,5790.70802158094,22249.270803489555
105,11815.608374591973,11481.505287299033,5787.2892715171765,21326.849991624913
106,11809.972736204945,11480.806464983929,5832.465741056756,21527.30568475667
107,11823.44986279558,11438.027501985882,5735.067356096397,21900.454972655105
108,11859.49390438012,11558.510764803987,5709.058754271572,21667.004497986025
109,11884.383292351817,11632.953965733082,5595.2248960190755,22194.90856390523
110,11874.53445205263,11523.530574959674,5631.142821634739,22927.842879906282
111,11910.105208962988,11521.820231636466,5526.0718020125905,23560.41587982756
112,11948.206929675744,11605.28528831164,5508.493291689968,22827.648635253092
113,11947.464580819174,11656.665392512148,5559.868174801036,22971.705193917365
114,11968.025397018599,11688.815497373354,5533.258078867558,23187.288818046072
115,12006.520568946577,11698.524641363805,5654.880866730522,23692.523577266795
116,12032.261818969351,11632.766449584733,5891.7959978657545,24115.413987013493
117,12066.292198225548,11697.411894592817,5850.39932285778,24890.49047752636
118,12086.96982505797,11712.145015087199,5835.149409550056,25718.479235683724
119,12113.418982481702,11819.428199252263,5884.454428414525,26051.61848752342
120,12129.24491412843,11674.727987341508,5998.148513438684,26273.203234458557
121,12151.989891713423,11753.164264357343,5926.160576588588,27812.65966451906
122,12181.327494605604,11747.730404354881,6028.938741328443,27276.653489707234
123,12218.837771319066,11842.661363152667,5975.336041447877,27598.65598344225
124,12258.343507124582,11879.07895635493,5832.415626992417,28636.376239061665
125,12291.777815997943,11927.53347395518,5861.94578645422,28584.258987908102
126,12333.832993631417,11825.499823299966,5784.918848197478,28888.205714170257
127,12332.826083090249,11896.331664549329,5696.052196772304,29985.263781219463
128,12333.453290276104,11865.914350405457,5591.68531756285,29728.43761479174
129,12360.356688696525,12007.349387404913,5512.736059373271,30008.240957803642
130,12387.074967523082,12050.43157227014,5516.587393130759,31412.360373228366
131,12448.023565117323,12088.711942376915,5544.136985564597,31012.17793511207
132,12471.477880772121,11899.499655997,5503.320496300452,32121.2468111023
133,12482.206172391672,12033.163403550354,5677.426042440315,31579.307675068925
134,12471.779641971985,11994.367944592359,5660.080083471495,33191.916414965104
135,12495.501591734639,12021.73347736287,5516.274456760637,33326.309272397346
136,12538.209763905925,11905.592737213508,5405.072462470421,34619.64743879874
137,12564.70284404194,12062.257659770139,5623.910429909856,36024.165415340285
138,12564.509103181324,12025.646363761973,5569.026725798442,36534.86985501152
139,12586.706083568384,12159.251928454569,5704.528214518303,36569.83912611096
140,12616.642049718575,12128.46743606573,5342.749008526025,35840.05018391547
141,12651.740655779793,12264.590162217828,5294.472982334336,36656.38083694621
142,12664.613347924078,12207.028715596774,5374.599731735759,37170.821153482946
143,12715.657045675896,12214.060390693661,5554.371727438928,37657.08452244135
144,12742.90481956317,12200.08517734636,5478.532500192708,38138.72177322466
145,12756.818456790184,12177.400980453689,5611.344629956339,38496.85664320121
146,12738.94793501515,12133.785393747565,5525.352376515662,37844.23381039066
147,12764.532532702433,12149.01307461911,5709.328760823373,37363.00612803873
148,12805.52478968227,12215.452553561197,5610.379955191679,39342.28877864247
149,12823.63624134504,12282.417461027035,5494.288322680243,38728.18999726839
150,12841.146694726682,12328.675894198162,5257.499888316855,39086.42560062636
151,12857.68174983796,12233.728618986437,5217.907402171285,37977.147745837436
152,12902.339981014553,12247.181057419322,5348.940452492115,38471.84722423728
153,12924.155802362462,12239.906553125777,5286.300342476482,39959.02845792291
154,12967.628721628505,12348.068320739587,5401.398468420746,40458.5492501938
155,13017.063537686578,12394.48309072289,5417.016626785639,41304.54528630572
156,13045.031726072435,12409.343136146166,5297.618639662076,42339.32356464576
157,13035.667892688434,12325.627545495106,5441.35845802882,40626.447732240806
158,13069.989568333578,12311.546593946605,5408.472699301627,41162.998316512945
159,13121.337313302989,12387.86794422682,5274.291837869264,41121.468185235346
160,13122.652145787333,12354.907757641542,5337.019722214008,39824.742441605355
161,13125.799026495626,12318.189990660998,5188.256388799722,40584.211670123856
162,13154.315979672441,12411.213842018149,5195.014988541167,41075.05004272736
163,13166.961300353389,12369.003988781855,5065.094363474693,40796.290337527695
164,13187.087619533575,12489.609840450818,5192.4135135791375,42547.69014321612
165,13212.59682148864,12522.505527605183,5174.051546734557,40952.961803521124
166,13218.825575422068,12431.897783411543,5179.26635627306,40059.72918615851
167,13231.102221996383,12463.874685926712,5057.288176494836,41796.35099348259
168,13313.799855568272,12610.75534142117,5017.729468653637,41914.39872005255
169,13323.482575854436,12711.30432792944,5084.5938533980025,40853.75259140505
170,13340.711249338792,12625.446150741122,5038.921323616101,41579.770854177805
171,13338.314149928847,12697.337329094953,5159.505011225611,41578.44514104717
172,13354.416002636435,12662.490420272201,5035.219021592975,39810.79576124698
173,13385.908885041108,12821.671534402107,4942.298052775319,39075.78739113937
174,13437.630312345633,12771.37054701364,4891.55140176108,39730.78973677053
175,13457.371129064737,12813.709310788814,4897.123824397102,39174.11138712429
176,13456.705867014784,12729.530984670875,4859.392583473763,40692.37136529506
177,13486.552031503057,12768.947884923296,4892.755555819583,42272.8059569888
178,13509.807200336616,12780.86354822591,4972.801067778726,42953.7889369247
179,13555.263538989,12827.897814618838,4834.42389886248,41846.7741163419
180,13576.382677243182,12838.647433420398,4886.922833578274,43788.980964592694
181,13606.675839001238,12690.150829186581,4837.864468497994,42583.9101270785
182,13671.195594426612,12710.499696067425,4664.535564198752,44100.26695813412
183,13698.25597832142,12801.959383441308,4852.324771814791,45604.4963783829
184,13713.341877052755,12828.672776383812,4834.703583839234,46662.80783224127
185,13715.308259140493,12827.641657802422,4914.126484417456,48659.15777588641
186,13736.158813453425,12840.773059899391,5022.7391299544015,47577.262689669216
187,13753.854256253362,12861.66748034173,5041.099881516127,48828.246695939946
188,13772.09040420945,12919.721452110689,5156.401828268832,48713.52807699427
189,13795.350808150366,12838.393205653208,5208.771970929947,47966.69906716243
190,13830.686981549501,12775.717191694817,5060.367042586146,49668.931693433544
191,13845.051473194506,12832.113864815148,5055.099531713528,48771.68061572461
192,13878.13087489609,12921.743521760787,4955.54986854103,48861.572793131796
193,13860.075741318964,12886.93543350267,4998.628708459429,47326.18843660386
194,13876.001511541244,12737.5809320414,5171.644370073316,47903.456995531225
195,13903.019066353545,12964.947103560278,5270.149487455032,48797.78996196843
196,13928.012759613477,13014.676315460481,5301.755398825624,47430.62174436409
197,13945.61862635484,12905.849843294944,5396.153534871455,47993.538513767184
198,13971.183609723097,12977.503958469573,5392.117906252281,49628.73533945687
199,13973.233771632786,12871.512873469042,5240.061105843667,49617.927745863
200,14025.700428295113,12960.955424475118,5272.27335029005,50260.56031840729
201,14055.578994902246,12976.953559078904,5183.613968529321,50441.80409834073
202,14101.63765526736,13037.328884207605,5159.866204603405,49796.91555934256
203,14119.807312833998,12942.709578126554,5156.863624377548,49310.841340457286
204,14184.010738015455,12975.657871111598,5146.306894942242,49521.23192900145
205,14196.312671072792,13019.352473228279,5018.883753949065,49157.91383106887
206,14260.931196245943,13019.068014819224,5081.906205882887,50699.427023393204
207,14270.530355622115,13015.067191607459,5193.590765977778,50346.74325055224
208,14288.686999606258,13011.073721099176,5211.323846813467,49933.89876175215
209,14309.53779535902,13087.863928582721,5073.874101949959,50786.262737761164
210,14368.102594365768,13079.93964466893,5077.204504622064,51509.3850559166
211,14385.753052840766,13043.515728511316,5183.252326645536,52020.217558841774
212,14388.404296501727,13074.36306502915,5356.5996006010055,51540.50520099948
213,14379.757073943501,13085.241901238636,5373.076217176098,50483.2230470847
214,14433.661990166689,13282.169203653797,5419.983542720432,49963.10095616501
215,14474.095759194819,13322.3995084569,5468.213205401015,50450.742786133764
216,14487.24708463636,13278.352607344686,5418.501006877055,51106.204248739145
217,14538.642409304544,13398.269844474815,5539.143319124705,51889.0439747914
218,14537.349623828371,13395.341806679678,5389.648386261095,53860.51048785718
219,14561.528748449009,13338.78082245176,5284.758968571378,57151.028971661086
220,14551.676942948503,13320.002644557066,5323.9911577681,57339.001252049566
221,14574.862693049365,13335.462049054411,5277.894721500902,56020.59373200114
222,14591.209254069074,13427.90870714254,5355.223464362684,56411.722357859086
223,14622.295425786475,13455.363895158029,5298.924071435982,55203.806046122256
224,14640.025032242698,13388.130146210857,5351.149580615171,56650.565692976124
225,14664.709916101689,13515.436407937992,5334.461918355022,58499.599191300564
226,14704.532985267053,13614.913894687399,5313.224981213604,62134.7945261537
227,14716.177789584242,13647.283073191384,5390.726947142014,63491.07803264091
228,14770.19281006125,13547.80053433608,5368.909481600848,66664.98726358973
229,14837.119990982217,13587.986473053288,5412.898341346369,64807.15130024193
230,14878.784770735838,13539.060380188015,5450.562380361023,65251.68188876535
231,14910.3866662473,13583.668432328042,5345.652840552922,69985.02900667216
232,14948.881405708424,13541.926736674128,5323.165958173114,73991.16697683702
233,14991.24451875402,13625.364653671308,5281.969205090107,74112.81624865485
234,15039.561729737312,13757.096741504218,5395.090998416612,76246.59408016989
235,15089.276333574813,13774.496611551713,5358.821721216434,76293.47191753249
236,15103.970703977087,13856.534419422787,5347.310701868755,74311.90718383493
237,15156.431208601427,14064.301522992875,5271.926359689317,74957.81430928904
238,15189.672688204828,14073.521608445815,5036.754599431942,77204.37483803579
239,15211.467625729445,13974.887684136262,5169.281039815891,73542.9724806387
240,15249.185041673663,13884.6607751207,5101.841158743987,75871.78898688244
241,15268.619302169536,13941.16291422011,5164.259386199803,78045.11621039643
242,15290.688169142299,13993.128608039377,5111.845412181942,80320.02172459514
243,15317.421363123249,13907.563861202963,5082.548579224894,78479.44132305538
244,15372.34690296545,13916.27604206751,5172.51319975631,78379.3609491123
245,15381.460569544162,13920.942868939039,5154.939002377118,76348.46234192757
246,15440.054255208857,13943.565200960476,4843.9785912817015,74126.13304676516
247,15455.437685339086,14025.36847112238,4895.357881026006,75768.70544193924
248,15494.442419493262,14103.440675780212,5043.808788125491,76537.95699262868
249,15523.455422229268,14137.539769065479,5108.968569572881,77278.54766350558
250,15545.952347187827,14234.153062237689,5095.872357705872,76362.3978169542
251,15560.342600422833,14245.13399599705,5037.1116015832085,75275.50047966676
252,15613.85161913016,14291.039065489675,4799.214842856254,73071.4725279652
253,15627.15060678205,14274.080099751347,4850.00435785645,71022.01728013565
254,15640.648220135103,14292.561048797274,4877.711417840582,71141.00540644054
255,15655.667059564277,14318.769232224931,4759.002071079699,69146.43506707193
256,15693.178049628617,14218.667026905418,4687.016010411034,70125.35491315654
257,15739.881622379307,14176.409937137747,4611.317933742769,74690.04147263998
258,15762.690406516691,14267.904712080344,4603.303985163531,76350.08104074205
259,15832.13151860243,14367.386125952062,4608.452378358075,78522.07975420804
260,15881.72647464901,14395.147265680484,4670.912082847105,77667.46736113765
261,15880.416422940361,14400.996097934576,4553.4454005394155,79961.82407417634
262,15932.537874770294,14445.525026680742,4704.060264480546,79376.15422394227
263,15967.083505224826,14419.62028931675,4618.418663547358,80045.09469472381
264,15998.366078543499,14342.254702003282,4663.926436802362,79654.39875076106
265,16006.539148817043,14411.339800317506,4674.237981246097,78231.98992582186
266,16049.967780231795,14409.935974430384,4681.604117548372,81482.7273784927
267,16083.428338201007,14501.993107118195,4622.739232891489,81304.99691981035
268,16130.88554569609,14634.614483515317,4551.9622232185775,83877.8116853845
269,16144.027774800472,14567.238252396515,4690.284192398225,84655.04551861233
270,16185.435354649875,14732.658702026367,4774.828452938284,85850.59258096965
271,16242.78047635613,14906.242561426343,4829.32711244834,85395.6428932355
272,16301.03082333312,14744.099993627811,4788.733528567839,85813.0215697047
273,16355.313841792638,14904.237614914957,4753.660731009346,88570.45859955775
274,16394.77562409678,14902.516424640698,4889.2874300341455,89203.8543007331
275,16399.098045545186,14970.099752148042,4888.332110295496,83737.23524730085
276,16425.214420247605,15003.084218231485,4967.189100880659,82617.32798427752
277,16472.42898178129,15039.787176712247,5062.588376724607,82530.20048091322
278,16511.75123666204,14998.655059890716,5020.560347866741,79969.95589684747
279,16513.272180552674,14992.565566797843,4937.099274236474,80836.55394298557
280,16569.999578438168,15091.936403990665,4851.484122800275,81560.53445351415
281,16609.153746574833,15100.103733282136,4965.486175247649,81226.92860005426
282,16629.906143662287,15205.031186258138,5145.07731471781,81329.43309001808
283,16671.823703011738,15133.273926378044,5260.394943559704,80158.4646327462
284,16691.853880360566,15131.39089453544,5174.7324315046235,81938.88051510275
285,16766.861201225485,15128.032832088364,5195.908449132562,81836.96870733742
286,16814.1950835095,15288.930285024551,5132.414973086516,80101.39263784295
287,16835.429670445992,15420.428582432358,5237.503044880828,79421.88482569462
288,16919.21153199163,15446.42387048715,5238.472338877692,80049.26065213754
289,16959.52874870591,15464.38966266857,5137.542091146467,81723.48671282905
290,16996.394267205265,15382.119368012281,5253.8358947849965,79723.18563062094
291,17052.15557891338,15324.737025251787,5212.875986011122,79486.2661582026
292,17079.419142272553,15271.632769121463,5173.620580410602,83230.76675249977
293,17053.72851719587,15493.271648549337,5037.317001418882,82514.96934444076
294,17092.115671385454,15475.51123714478,5120.348708627442,85805.37734594732
295,17127.14874717175,15446.746554298554,5084.344252059541,84059.49869128817
296,17176.657087361888,15465.489458835604,4970.542046383023,85090.9084258982
297,17222.88427364923,15586.368882279334,4971.292252143118,84871.99482917905
298,17272.82692558533,15637.192006852847,5048.756293888641,82515.9418200096
299,17326.684759177566,15698.587438920302,5248.836978065564,84204.22073474179
300,17338.49668407359,15629.067109301019,5122.9141990306925,82909.57679371713
301,17366.79606171032,15562.745910912676,4950.27239365101,79557.4744574272
302,17396.898701285205,15609.489942669905,5013.449206110632,81907.12417199693
303,17440.99070296646,15713.921517426663,5039.608301514316,83162.73217136395
304,17474.405133543158,15746.451704035653,5028.550895730623,84879.42805781461
305,17489.738232464566,15958.77027851087,4871.16875168014,84551.51817884475
306,17471.052670108562,15934.8115423149,4958.878548998513,79150.53237326855
307,17497.364188794716,15848.478024259057,4867.02802927793,79035.52676333125
308,17548.14815903615,15954.911716860237,4802.006496680536,78300.0056356186
309,17581.91944938471,15969.489309807484,4778.054544274335,79106.29928847427
310,17605.052106170453,15922.020105370784,4673.034786022098,80280.62944492605
311,17621.079831320574,15950.445064061758,4683.505218781212,82089.13498834698
312,17648.236149814456,16121.267831899091,4787.075161954299,79680.1280623904
313,17643.5107322749,16121.105874924704,4716.804574913243,78194.26897726454
314,17667.083683022436,16066.254702322276,4699.884178153047,75742.4303410809
315,17690.51612577062,16062.466557094682,4738.987938670192,74894.89270134452
316,17737.584381926317,16123.334667742816,4534.143536265064,75757.51594664164
317,17771.841050272993,15948.475547155265,4713.632282153656,75373.17809434405
318,17812.276083487068,16103.727365832592,4827.069930749405,72689.63158846395
319,17856.81187918617,16052.326735884839,4769.057470212272,71895.19221240953
320,17874.843015836603,16101.972275289312,4811.039914805715,70986.0675423908
321,17907.02929756357,16058.021300353197,4625.851582449325,72519.71315131041
322,17932.32220201697,16094.5760708188,4497.555959221545,71077.73667467099
323,17979.14902760535,16203.439139864666,4531.884668588824,70876.91074637634
324,18018.300682854515,16187.156458542793,4623.986185932587,73922.40187894854
325,17986.588417925548,16127.93599125259,4541.506215678666,77278.89862247881
326,18021.242209303728,16252.045503120808,4614.328386624745,77440.59266730839
327,18050.278790775294,16361.419783592126,4693.370314114088,79065.470440101
328,18099.31452169153,16394.399110948194,4791.639671023336,81041.58044418442
329,18161.60825968069,16275.284949157296,4798.11162519346,83004.43781702578
330,18179.15157659343,16398.490046257586,4826.314206707689,84985.11223224994
331,18230.24523409221,16308.453920231199,4842.824571048916,82594.13727697812
332,18270.065496052943,16169.453779350817,4897.54692591427,85963.36187394563
333,18278.943821432928,16290.34419863915,4734.621111470804,85545.87164808883
334,18292.62624486768,16362.232505861622,4789.436527590888,85011.25862495728
335,18355.740646208713,16441.543733085004,4784.8422970111305,85056.24682214954
336,18351.976677164523,16496.22853417522,4940.421490179137,83573.87521818442
337,18366.88041813199,16477.347776973143,4912.98767961836,84223.08632015245
338,18378.934598271084,16516.82967123762,4908.323152154911,84291.26759325153
339,18435.347622964982,16454.38909707156,4945.228448044563,85748.66530897925
340,18490.277321027803,16501.136386154863,4977.737253778485,86522.20021246784
341,18515.855201933875,16866.206383472352,4915.463210754195,90370.2890315901
342,18576.82819465386,16417.329148683777,4859.540806053029,92996.88780748905
343,18602.27035043092,16539.83445953252,4814.344528074905,95752.39556585977
344,18651.672044550647,16627.270352197622,4568.180553694439,93736.6409984441
345,18691.32283835923,16681.78317136357,4710.209921267467,96371.6298984636
346,18739.38584418686,16605.227452908224,4851.292102403501,98303.39045373487
347,18782.15109783798,16722.491365099362,4910.879958212868,97666.42598813337
348,18843.8049840268,16800.10483205631,4641.730952992804,97225.32487371712
349,18848.504393798557,16710.153888131365,4574.28206694001,100868.57592908532
350,18859.77692930258,16700.737085113728,4645.305935185153,97273.08377382599
351,18886.96830496432,16659.111512276995,4729.389201176613,96948.87437751742
352,18960.428790328086,16638.358143029516,4611.2033269131925,98027.2024295849
353,18965.03837528686,16779.92685095128,4658.643208958576,96237.72703279386
354,19047.66081856249,16961.798321125414,4675.223110901672,97257.88680456046
355,19088.326318047795,17091.693301076437,4536.978046981553,99709.0284035055
356,19094.752560860623,17264.40599993418,4563.487215371291,100281.80576131906
357,19134.17746798937,17186.982842449237,4533.617757622077,100605.58307705374
358,19175.797878313024,17186.60570597202,4445.54267441927,102076.06041308306
359,19189.323422221212,17193.53152547498,4499.364385623683,103146.61284345252
360,19237.54428069425,17243.28118610168,4502.76203598043,100407.15795642493
361,19284.635596926088,17189.43420712929,4490.083342910285,101646.999169121
362,19310.227239435226,17286.756798665072,4434.763154436188,99599.93565395122
363,19372.527993262756,17161.038590534085,4322.825823956116,103436.37663597419
364,19441.516098172895,17164.912942098126,4410.881584357002,105511.22798688119
365,19508.4148244629,17236.80377690815,4247.5793040986955,103208.83642098671
366,19507.417755843053,17178.00329342651,4146.975030515977,100371.95605903637
367,19478.457052897298,17074.784950686793,4231.069499643929,100102.60057808763
368,19517.088916234425,17065.68878430414,4219.45369000356,98850.04534434454
369,19512.501688415323,17246.032491283648,4089.1223154887616,97532.93395906826
370,19523.753613878256,17235.980444988534,4005.4918678989648,95798.09188935153
371,19553.30264498188,17238.76637812889,4107.151928167582,97450.5836982544
372,19593.94891796722,17273.986708473996,4094.3542994838667,98075.70964956332
373,19614.784215833864,17355.171718756064,4021.331266675715,97673.30734324426
374,19600.035014454297,17377.43267418522,3992.4412673668207,95783.75949356407
375,19590.47148530921,17266.381173837464,4030.9248652673346,94290.4297888948
376,19585.20432571224,17266.013713447253,3831.6513705606085,95643.58588542488
377,19599.79631909942,17018.909819469813,3764.019076562613,99549.18372850597
378,19637.89516554771,17172.775887843316,3673.2519585542527,97884.2502074856
379,19637.777752936167,17172.709516062256,3714.7403735668927,95288.0080680457
380,19684.39662839058,17269.25518669642,3708.941325714816,96417.18307617292
381,19784.01896044433,17369.006741507397,3788.170895751471,91837.74130642864
382,19823.307815648022,17310.335433890537,3788.2273670828977,93519.09647039465
383,19876.961192919975,17241.921692013897,3785.3568411650353,93326.32216512017
384,19892.16338674652,17145.582448401594,3744.184224200385,92037.25301480418
385,19908.48141027094,17040.666439531225,3830.0190430046355,89705.48361203697
386,19956.68097264711,17246.03646965354,4014.575592809192,90625.1979364692
387,20005.951136751966,17259.72858181659,4042.79157796944,94347.21387986913
388,20034.911693819166,17396.72324185163,4143.2198863429885,90984.74568335743
389,20115.22357264296,17319.027246460122,4192.1299960099,92157.22876817138
390,20164.42531034081,17245.363127047076,4219.948770656644,90452.09309287461
391,20253.534002207118,17378.496230458022,4123.177997978421,89854.42018024862
392,20314.653655131475,17306.700945231474,4277.301471777585,89205.08236810032
393,20341.024453330796,17468.784671743786,4240.334136897421,88900.51071976805
394,20375.66456750678,17612.165926181297,4230.21389524763,91625.71208701748
395,20381.992408913837,17509.000439299594,4258.265271589487,97620.46297031069
396,20462.249271930636,17583.05610221613,4164.670378479348,97193.72803926267
397,20515.096007422086,17530.133185412902,4094.2267227624484,95992.98820701425
398,20593.28439015043,17647.812670025636,4121.097084812186,97239.18972506798
399,20598.370708914877,17929.675333851454,4146.387911977586,97935.80586662868
400,20645.235949016376,17912.65206746726,4211.743458018989,95784.05204956539
401,20713.155590339775,18024.28860855918,4433.62812958871,95493.29494610558
402,20774.22586078735,18222.301418549596,4320.102309493098,98147.31349487582
403,20793.733744017718,18085.58402736899,4307.8485359157185,96812.4016472596
404,20806.080253014235,18250.129740040175,4314.110700749337,97532.16864677162
405,20865.188827989743,18105.938768253072,4523.132613805599,98965.31992585525
406,20913.843245235756,17952.92676201931,4440.301945284747,99909.0829563272
407,20938.391572066514,18082.5010095959,4450.5681528639625,98593.73889686326
408,20982.081199863427,17950.56651484462,4448.650986675495,101910.69344060813
409,21011.952821894807,18107.362592365447,4666.540166443189,102744.99815294829
