Symbol,Date,Close
WMT,1/2/2015 16:00,85.9
WMT,1/5/2015 16:00,85.65
WMT,1/6/2015 16:00,86.31
WMT,1/7/2015 16:00,88.6
WMT,1/8/2015 16:00,90.47
WMT,1/9/2015 16:00,89.35
WMT,1/12/2015 16:00,90.02
WMT,1/13/2015 16:00,89.31
WMT,1/14/2015 16:00,86.61
WMT,1/15/2015 16:00,87.38
WMT,1/16/2015 16:00,86.77
WMT,1/20/2015 16:00,86.69
WMT,1/21/2015 16:00,86.64
WMT,1/22/2015 16:00,88.3
WMT,1/23/2015 16:00,88.51
WMT,1/26/2015 16:00,88.63
WMT,1/27/2015 16:00,87.53
WMT,1/28/2015 16:00,86.82
WMT,1/29/2015 16:00,87.72
WMT,1/30/2015 16:00,84.98
WMT,2/2/2015 16:00,85.71
WMT,2/3/2015 16:00,86.19
WMT,2/4/2015 16:00,86.65
WMT,2/5/2015 16:00,87.28
WMT,2/6/2015 16:00,87.33
WMT,2/9/2015 16:00,85.91
WMT,2/10/2015 16:00,87.29
WMT,2/11/2015 16:00,86.34
WMT,2/12/2015 16:00,85.89
WMT,2/13/2015 16:00,85.81
WMT,2/17/2015 16:00,85.96
WMT,2/18/2015 16:00,86.29
WMT,2/19/2015 16:00,83.52
WMT,2/20/2015 16:00,84.3
WMT,2/23/2015 16:00,84.6
WMT,2/24/2015 16:00,84.57
WMT,2/25/2015 16:00,83.57
WMT,2/26/2015 16:00,83.8
WMT,2/27/2015 16:00,83.93
WMT,3/2/2015 16:00,83.96
WMT,3/3/2015 16:00,83.37
WMT,3/4/2015 16:00,82.58
WMT,3/5/2015 16:00,83.57
WMT,3/6/2015 16:00,82.59
WMT,3/9/2015 16:00,82.88
WMT,3/10/2015 16:00,82.07
WMT,3/11/2015 16:00,80.69
WMT,3/12/2015 16:00,81.9
WMT,3/13/2015 16:00,81.9
WMT,3/16/2015 16:00,83.29
WMT,3/17/2015 16:00,82.62
WMT,3/18/2015 16:00,82.53
WMT,3/19/2015 16:00,81.52
WMT,3/20/2015 16:00,83.24
WMT,3/23/2015 16:00,83.31
WMT,3/24/2015 16:00,83.05
WMT,3/25/2015 16:00,81.32
WMT,3/26/2015 16:00,81.89
WMT,3/27/2015 16:00,81.35
WMT,3/30/2015 16:00,82.53
WMT,3/31/2015 16:00,82.25
WMT,4/1/2015 16:00,80.71
WMT,4/2/2015 16:00,80.73
WMT,4/6/2015 16:00,80.99
WMT,4/7/2015 16:00,80.5
WMT,4/8/2015 16:00,81.03
WMT,4/9/2015 16:00,80.84
WMT,4/10/2015 16:00,80.65
WMT,4/13/2015 16:00,80.29
WMT,4/14/2015 16:00,80.15
WMT,4/15/2015 16:00,79.74
WMT,4/16/2015 16:00,79.24
WMT,4/17/2015 16:00,77.88
WMT,4/20/2015 16:00,78.14
WMT,4/21/2015 16:00,78.03
WMT,4/22/2015 16:00,78.43
WMT,4/23/2015 16:00,79.18
WMT,4/24/2015 16:00,79.84
WMT,4/27/2015 16:00,79.37
WMT,4/28/2015 16:00,79.1
WMT,4/29/2015 16:00,77.88
WMT,4/30/2015 16:00,78.05
WMT,5/1/2015 16:00,78.6
WMT,5/4/2015 16:00,79.18
WMT,5/5/2015 16:00,78.13
WMT,5/6/2015 16:00,77.65
WMT,5/7/2015 16:00,78.03
WMT,5/8/2015 16:00,78.53
WMT,5/11/2015 16:00,78.1
WMT,5/12/2015 16:00,78.96
WMT,5/13/2015 16:00,78.16
WMT,5/14/2015 16:00,78.72
WMT,5/15/2015 16:00,79.24
WMT,5/18/2015 16:00,79.92
WMT,5/19/2015 16:00,76.43
WMT,5/20/2015 16:00,75.9
WMT,5/21/2015 16:00,76.11
WMT,5/22/2015 16:00,75.86
WMT,5/26/2015 16:00,74.9
WMT,5/27/2015 16:00,75.19
WMT,5/28/2015 16:00,74.84
WMT,5/29/2015 16:00,74.27
WMT,6/1/2015 16:00,74.73
WMT,6/2/2015 16:00,74.53
WMT,6/3/2015 16:00,74.89
WMT,6/4/2015 16:00,74.15
WMT,6/5/2015 16:00,73.06
WMT,6/8/2015 16:00,72.61
WMT,6/9/2015 16:00,72.47
WMT,6/10/2015 16:00,72.93
WMT,6/11/2015 16:00,72.94
WMT,6/12/2015 16:00,72.43
WMT,6/15/2015 16:00,71.93
WMT,6/16/2015 16:00,72.35
WMT,6/17/2015 16:00,72.73
WMT,6/18/2015 16:00,72.98
WMT,6/19/2015 16:00,72.74
WMT,6/22/2015 16:00,72.79
WMT,6/23/2015 16:00,72.57
WMT,6/24/2015 16:00,72.38
WMT,6/25/2015 16:00,71.86
WMT,6/26/2015 16:00,72.12
WMT,6/29/2015 16:00,71.42
WMT,6/30/2015 16:00,70.93
WMT,7/1/2015 16:00,71.88
WMT,7/2/2015 16:00,71.86
WMT,7/6/2015 16:00,72.53
WMT,7/7/2015 16:00,73.79
WMT,7/8/2015 16:00,73.06
WMT,7/9/2015 16:00,72.78
WMT,7/10/2015 16:00,73.12
WMT,7/13/2015 16:00,73.88
WMT,7/14/2015 16:00,73.79
WMT,7/15/2015 16:00,73.65
WMT,7/16/2015 16:00,73.83
WMT,7/17/2015 16:00,73.39
WMT,7/20/2015 16:00,73.1
WMT,7/21/2015 16:00,72.74
WMT,7/22/2015 16:00,73.16
WMT,7/23/2015 16:00,72.51
WMT,7/24/2015 16:00,71.58
WMT,7/27/2015 16:00,71.38
WMT,7/28/2015 16:00,72.1
WMT,7/29/2015 16:00,72.23
WMT,7/30/2015 16:00,72.16
WMT,7/31/2015 16:00,71.98
WMT,8/3/2015 16:00,72.18
WMT,8/4/2015 16:00,72.25
WMT,8/5/2015 16:00,73.51
WMT,8/6/2015 16:00,72.79
WMT,8/7/2015 16:00,71.25
WMT,8/10/2015 16:00,71.48
WMT,8/11/2015 16:00,71.93
WMT,8/12/2015 16:00,72.58
WMT,8/13/2015 16:00,72.11
WMT,8/14/2015 16:00,72.38
WMT,8/17/2015 16:00,71.91
WMT,8/18/2015 16:00,69.48
WMT,8/19/2015 16:00,68.57
WMT,8/20/2015 16:00,68.43
WMT,8/21/2015 16:00,66.54
WMT,8/24/2015 16:00,63.95
WMT,8/25/2015 16:00,63.1
WMT,8/26/2015 16:00,64.83
WMT,8/27/2015 16:00,66.08
WMT,8/28/2015 16:00,64.94
WMT,8/31/2015 16:00,64.73
WMT,9/1/2015 16:00,63.82
WMT,9/2/2015 16:00,64.44
WMT,9/3/2015 16:00,64.86
WMT,9/4/2015 16:00,63.89
WMT,9/8/2015 16:00,66.38
WMT,9/9/2015 16:00,65.12
WMT,9/10/2015 16:00,64.12
WMT,9/11/2015 16:00,64.65
WMT,9/14/2015 16:00,64.28
WMT,9/15/2015 16:00,64.32
WMT,9/16/2015 16:00,64.69
WMT,9/17/2015 16:00,64.47
WMT,9/18/2015 16:00,63.34
WMT,9/21/2015 16:00,63.72
WMT,9/22/2015 16:00,63.59
WMT,9/23/2015 16:00,63.72
WMT,9/24/2015 16:00,63.83
WMT,9/25/2015 16:00,63.78
WMT,9/28/2015 16:00,63.66
WMT,9/29/2015 16:00,63.78
WMT,9/30/2015 16:00,64.84
WMT,10/1/2015 16:00,64.27
WMT,10/2/2015 16:00,64.98
WMT,10/5/2015 16:00,65.87
WMT,10/6/2015 16:00,65.68
WMT,10/7/2015 16:00,66.36
WMT,10/8/2015 16:00,66.88
WMT,10/9/2015 16:00,66.69
WMT,10/12/2015 16:00,66.93
WMT,10/13/2015 16:00,66.73
WMT,10/14/2015 16:00,60.03
WMT,10/15/2015 16:00,59.33
