Symbol,Date,Close
FB,1/2/2015 16:00,78.45
FB,1/5/2015 16:00,77.19
FB,1/6/2015 16:00,76.15
FB,1/7/2015 16:00,76.15
FB,1/8/2015 16:00,78.18
FB,1/9/2015 16:00,77.74
FB,1/12/2015 16:00,76.72
FB,1/13/2015 16:00,76.45
FB,1/14/2015 16:00,76.28
FB,1/15/2015 16:00,74.05
FB,1/16/2015 16:00,75.18
FB,1/20/2015 16:00,76.24
FB,1/21/2015 16:00,76.74
FB,1/22/2015 16:00,77.65
FB,1/23/2015 16:00,77.83
FB,1/26/2015 16:00,77.5
FB,1/27/2015 16:00,75.78
FB,1/28/2015 16:00,76.24
FB,1/29/2015 16:00,78
FB,1/30/2015 16:00,75.91
FB,2/2/2015 16:00,74.99
FB,2/3/2015 16:00,75.4
FB,2/4/2015 16:00,75.63
FB,2/5/2015 16:00,75.61
FB,2/6/2015 16:00,74.47
FB,2/9/2015 16:00,74.44
FB,2/10/2015 16:00,75.19
FB,2/11/2015 16:00,76.51
FB,2/12/2015 16:00,76.23
FB,2/13/2015 16:00,75.74
FB,2/17/2015 16:00,75.6
FB,2/18/2015 16:00,76.71
FB,2/19/2015 16:00,79.42
FB,2/20/2015 16:00,79.9
FB,2/23/2015 16:00,78.84
FB,2/24/2015 16:00,78.45
FB,2/25/2015 16:00,79.56
FB,2/26/2015 16:00,80.41
FB,2/27/2015 16:00,78.97
FB,3/2/2015 16:00,79.75
FB,3/3/2015 16:00,79.6
FB,3/4/2015 16:00,80.9
FB,3/5/2015 16:00,81.21
FB,3/6/2015 16:00,80.01
FB,3/9/2015 16:00,79.44
FB,3/10/2015 16:00,77.55
FB,3/11/2015 16:00,77.57
FB,3/12/2015 16:00,78.93
FB,3/13/2015 16:00,78.05
FB,3/16/2015 16:00,78.07
FB,3/17/2015 16:00,79.36
FB,3/18/2015 16:00,80.91
FB,3/19/2015 16:00,82.75
FB,3/20/2015 16:00,83.8
FB,3/23/2015 16:00,84.43
FB,3/24/2015 16:00,85.31
FB,3/25/2015 16:00,82.92
FB,3/26/2015 16:00,83.01
FB,3/27/2015 16:00,83.3
FB,3/30/2015 16:00,83.2
FB,3/31/2015 16:00,82.22
FB,4/1/2015 16:00,81.67
FB,4/2/2015 16:00,81.56
FB,4/6/2015 16:00,82.44
FB,4/7/2015 16:00,82.32
FB,4/8/2015 16:00,82.28
FB,4/9/2015 16:00,82.17
FB,4/10/2015 16:00,82.04
FB,4/13/2015 16:00,83.01
FB,4/14/2015 16:00,83.52
FB,4/15/2015 16:00,82.71
FB,4/16/2015 16:00,82.31
FB,4/17/2015 16:00,80.78
FB,4/20/2015 16:00,83.09
FB,4/21/2015 16:00,83.62
FB,4/22/2015 16:00,84.63
FB,4/23/2015 16:00,82.41
FB,4/24/2015 16:00,81.53
FB,4/27/2015 16:00,81.91
FB,4/28/2015 16:00,80.68
FB,4/29/2015 16:00,80.47
FB,4/30/2015 16:00,78.77
FB,5/1/2015 16:00,78.99
FB,5/4/2015 16:00,78.81
FB,5/5/2015 16:00,77.56
FB,5/6/2015 16:00,78.1
FB,5/7/2015 16:00,78.43
FB,5/8/2015 16:00,78.51
FB,5/11/2015 16:00,78.01
FB,5/12/2015 16:00,77.46
FB,5/13/2015 16:00,78.44
FB,5/14/2015 16:00,81.37
FB,5/15/2015 16:00,80.42
FB,5/18/2015 16:00,80.88
FB,5/19/2015 16:00,80.63
FB,5/20/2015 16:00,80.55
FB,5/21/2015 16:00,80.48
