Symbol,Date,Close
AMZN,1/2/2015 16:00,308.52
AMZN,1/5/2015 16:00,302.19
AMZN,1/6/2015 16:00,295.29
AMZN,1/7/2015 16:00,298.42
AMZN,1/8/2015 16:00,300.46
AMZN,1/9/2015 16:00,296.93
AMZN,1/12/2015 16:00,291.41
AMZN,1/13/2015 16:00,294.74
AMZN,1/14/2015 16:00,293.27
AMZN,1/15/2015 16:00,286.95
AMZN,1/16/2015 16:00,290.74
AMZN,1/20/2015 16:00,289.44
AMZN,1/21/2015 16:00,297.25
AMZN,1/22/2015 16:00,310.32
AMZN,1/23/2015 16:00,312.39
AMZN,1/26/2015 16:00,309.66
AMZN,1/27/2015 16:00,306.75
AMZN,1/28/2015 16:00,303.91
AMZN,1/29/2015 16:00,311.78
AMZN,1/30/2015 16:00,354.53
AMZN,2/2/2015 16:00,364.47
AMZN,2/3/2015 16:00,363.55
AMZN,2/4/2015 16:00,364.75
AMZN,2/5/2015 16:00,373.89
AMZN,2/6/2015 16:00,374.28
AMZN,2/9/2015 16:00,370.56
AMZN,2/10/2015 16:00,373
AMZN,2/11/2015 16:00,375.14
AMZN,2/12/2015 16:00,377.17
AMZN,2/13/2015 16:00,381.83
AMZN,2/17/2015 16:00,375.43
AMZN,2/18/2015 16:00,373.37
AMZN,2/19/2015 16:00,379
AMZN,2/20/2015 16:00,383.66
AMZN,2/23/2015 16:00,380.14
AMZN,2/24/2015 16:00,378.59
AMZN,2/25/2015 16:00,385.37
AMZN,2/26/2015 16:00,384.8
AMZN,2/27/2015 16:00,380.16
AMZN,3/2/2015 16:00,385.66
AMZN,3/3/2015 16:00,384.61
AMZN,3/4/2015 16:00,382.72
AMZN,3/5/2015 16:00,387.83
AMZN,3/6/2015 16:00,380.09
AMZN,3/9/2015 16:00,378.56
AMZN,3/10/2015 16:00,369.51
AMZN,3/11/2015 16:00,366.37
AMZN,3/12/2015 16:00,374.24
AMZN,3/13/2015 16:00,370.58
AMZN,3/16/2015 16:00,373.35
AMZN,3/17/2015 16:00,371.92
AMZN,3/18/2015 16:00,375.14
AMZN,3/19/2015 16:00,373.24
AMZN,3/20/2015 16:00,378.49
AMZN,3/23/2015 16:00,375.11
AMZN,3/24/2015 16:00,374.09
AMZN,3/25/2015 16:00,370.96
AMZN,3/26/2015 16:00,367.35
AMZN,3/27/2015 16:00,370.56
AMZN,3/30/2015 16:00,374.59
AMZN,3/31/2015 16:00,372.1
AMZN,4/1/2015 16:00,370.26
AMZN,4/2/2015 16:00,372.25
AMZN,4/6/2015 16:00,377.04
AMZN,4/7/2015 16:00,374.41
AMZN,4/8/2015 16:00,381.2
AMZN,4/9/2015 16:00,383.54
AMZN,4/10/2015 16:00,382.65
AMZN,4/13/2015 16:00,382.36
AMZN,4/14/2015 16:00,385.11
AMZN,4/15/2015 16:00,383.45
AMZN,4/16/2015 16:00,386.04
AMZN,4/17/2015 16:00,375.56
AMZN,4/20/2015 16:00,389.51
AMZN,4/21/2015 16:00,391.18
AMZN,4/22/2015 16:00,389.8
AMZN,4/23/2015 16:00,389.99
AMZN,4/24/2015 16:00,445.1
AMZN,4/27/2015 16:00,438.56
AMZN,4/28/2015 16:00,429.31
AMZN,4/29/2015 16:00,429.37
AMZN,4/30/2015 16:00,421.78
AMZN,5/1/2015 16:00,422.87
AMZN,5/4/2015 16:00,423.04
AMZN,5/5/2015 16:00,421.19
AMZN,5/6/2015 16:00,419.1
AMZN,5/7/2015 16:00,426.88
AMZN,5/8/2015 16:00,433.69
AMZN,5/11/2015 16:00,432.85
AMZN,5/12/2015 16:00,431.02
AMZN,5/13/2015 16:00,426.87
AMZN,5/14/2015 16:00,432.28
AMZN,5/15/2015 16:00,426
AMZN,5/18/2015 16:00,425.24
AMZN,5/19/2015 16:00,421.71
AMZN,5/20/2015 16:00,423.86
AMZN,5/21/2015 16:00,431.63
AMZN,5/22/2015 16:00,427.63
AMZN,5/26/2015 16:00,425.47
AMZN,5/27/2015 16:00,431.42
AMZN,5/28/2015 16:00,426.57
AMZN,5/29/2015 16:00,429.23
AMZN,6/1/2015 16:00,430.92
AMZN,6/2/2015 16:00,430.99
AMZN,6/3/2015 16:00,436.59
AMZN,6/4/2015 16:00,430.78
AMZN,6/5/2015 16:00,426.95
AMZN,6/8/2015 16:00,423.5
AMZN,6/9/2015 16:00,425.48
AMZN,6/10/2015 16:00,430.77
AMZN,6/11/2015 16:00,432.97
AMZN,6/12/2015 16:00,429.92
AMZN,6/15/2015 16:00,423.67
AMZN,6/16/2015 16:00,427.26
AMZN,6/17/2015 16:00,427.81
AMZN,6/18/2015 16:00,439.39
AMZN,6/19/2015 16:00,434.92
AMZN,6/22/2015 16:00,436.29
AMZN,6/23/2015 16:00,445.99
AMZN,6/24/2015 16:00,440.84
AMZN,6/25/2015 16:00,440.1
AMZN,6/26/2015 16:00,438.1
AMZN,6/29/2015 16:00,429.86
AMZN,6/30/2015 16:00,434.09
AMZN,7/1/2015 16:00,437.39
AMZN,7/2/2015 16:00,437.71
AMZN,7/6/2015 16:00,436.04
AMZN,7/7/2015 16:00,436.72
AMZN,7/8/2015 16:00,429.7
AMZN,7/9/2015 16:00,434.39
AMZN,7/10/2015 16:00,443.51
AMZN,7/13/2015 16:00,455.57
AMZN,7/14/2015 16:00,465.57
AMZN,7/15/2015 16:00,461.19
AMZN,7/16/2015 16:00,475.48
AMZN,7/17/2015 16:00,483.01
AMZN,7/20/2015 16:00,488.1
AMZN,7/21/2015 16:00,488
AMZN,7/22/2015 16:00,488.27
AMZN,7/23/2015 16:00,482.18
AMZN,7/24/2015 16:00,529.42
AMZN,7/27/2015 16:00,531.41
AMZN,7/28/2015 16:00,526.03
AMZN,7/29/2015 16:00,529
AMZN,7/30/2015 16:00,536.76
AMZN,7/31/2015 16:00,536.15
AMZN,8/3/2015 16:00,535.03
AMZN,8/4/2015 16:00,531.9
AMZN,8/5/2015 16:00,537.01
AMZN,8/6/2015 16:00,529.46
AMZN,8/7/2015 16:00,522.62
