,mean,median,min,max
67,11179.12929793213,10935.994119120207,6381.123642883344,20140.32770535359
68,11195.850780367424,10972.47108402828,6256.5824200929665,20521.950505742887
69,11216.195164204923,10994.700898876878,6424.758871149674,20342.791408019355
70,11239.677117739222,10992.707434937805,6323.176665658596,19944.642386302105
71,11267.931811389153,10980.92664138474,6360.969279304841,20204.872076029773
72,11311.715719260861,10990.48247111872,6198.109628824407,20205.28060041308
73,11333.3764553842,11035.084587205673,6327.597759255761,21418.35575821549
74,11357.286555107317,11016.599071287153,6227.701187409976,21431.339185891524
75,11379.12659802475,11057.122415617529,6352.491643099086,21563.5482754256
76,11398.773428315017,11129.066019100837,6385.446334246499,21051.110404918458
77,11419.20573155031,11150.867620512372,6091.252766645491,21167.609662686835
78,11444.708770440413,11196.556252597673,6039.869409912319,21378.013682643836
79,11486.746037189987,11223.31017921785,6073.936686595194,22022.73274731895
80,11526.116137493711,11280.23396918342,5920.593164335,22252.293951863754
81,11561.225527392875,11300.096897265837,5954.004120737664,22558.824376862132
82,11567.73840907305,11303.519671301503,5791.326110039598,22249.764147796024
83,11612.577728790677,11455.983422203435,5871.442987553342,22645.317404706046
84,11641.266782678495,11434.116981211502,5879.488667122221,22294.925164265667
85,11674.912534205443,11440.148375389213,5643.096611665397,22901.61849083764
86,11690.222060314132,11400.290184709556,5579.099958230944,23382.05124457759
87,11689.016296187378,11428.284672867874,5649.642733296618,23175.63624880664
88,11709.185113325755,11472.330773006712,5595.497866283592,23392.03722991951
89,11725.515629875994,11476.685769788433,5766.887433200229,22696.67694120993
90,11779.946071365748,11569.801557803201,5805.034784935033,22829.278833057848
91,11797.322058559083,11577.957110318344,5824.774740887231,23680.07826475433
92,11853.350055685094,11597.857162742064,5679.3006196923525,24398.049003942615
93,11891.772561337744,11613.862323181245,5655.9406552854725,24484.3238521035
94,11897.399896707799,11649.83366811907,5773.2759176567415,24540.355802046044
95,11940.33735122742,11629.194786446189,5793.327189639808,24226.420919541495
96,11944.864667990129,11677.989752749116,5617.801440695527,24113.6518988146
97,11965.376562655787,11696.637489704273,5604.854649792093,24679.153208175878
98,11986.03272189847,11707.254861645539,5729.237106453446,24648.73298507577
99,12011.934187838775,11722.834284631059,5646.463723957866,24312.609130890058
100,12043.517246366637,11717.398767428193,5684.934960713027,24966.458249539184
101,12062.753975766425,11654.201155693501,5592.867012680022,25079.14952148037
102,12089.855821458286,11665.42915619539,5583.597180312519,25203.499444864443
103,12112.071869941146,11715.762641570327,5793.061203686019,25225.973636511502
104,12120.780548033146,11770.532622529749,5606.304629255755,24852.511826138707
105,12119.833786399857,11724.926739803912,5560.270718392788,24559.39536627825
106,12116.607168988889,11697.026743660312,5586.582797118776,24452.276503320227
107,12141.027383695397,11701.304787976922,5537.607664106104,25129.672142195504
108,12153.963045892442,11768.12036883666,5516.60204985808,25781.764281639065
109,12183.015092339561,11795.83154965772,5556.631881406138,26285.50074200457
110,12220.859252937793,11754.970808578862,5353.8279394073015,26626.63199187289
111,12249.974599768295,11781.201544598465,5350.508562127397,27222.306040384905
112,12254.487286208445,11823.289510573639,5288.047307360864,27960.53535532706
113,12303.053310312302,11979.18001849875,5333.176183432533,28994.753688132994
114,12322.000433462377,11946.387871654239,5210.553344573048,28715.440374809277
115,12352.83161819686,11958.366331174228,5320.277039164813,28116.440548622795
116,12362.14376361175,11906.227852751907,5516.737457105034,27630.057147659027
117,12363.111435854817,11911.938729505982,5729.357201170046,27195.263881555573
118,12359.463161002308,11873.779329251167,5785.020566326729,26472.53103587919
119,12394.531351303298,11850.436884033175,5709.589056716841,25188.574674625765
120,12413.775975442843,11928.274133431325,5692.7073074911095,25284.900447807522
121,12422.357713665904,11994.77236237537,5697.6056842425305,26016.072303008525
122,12439.179552484216,11949.305113835922,5750.438754699291,25547.38671148264
123,12451.366818634135,12082.673261371376,5832.2047039646295,26177.20369533277
124,12469.817068801829,12064.933521269144,5809.746562975581,26580.073571405817
125,12499.757134540121,12076.671897647508,5779.649964128972,26903.327447740492
126,12510.832142358973,12030.109527195245,5632.480424332278,26341.78540327651
127,12528.929443590254,11951.05116246193,5614.310632816541,26708.768340341237
128,12549.153353500986,11966.428999103442,5564.189695124027,26734.779844184388
129,12576.325149619277,12022.46350267151,5598.873320674376,26384.521416054395
130,12584.012485956406,12010.019591865836,5637.646813788037,26602.121323186602
131,12621.041716887263,12101.048802254463,5659.879103082062,28081.672448565463
132,12663.143068678204,12120.375099026825,5462.718708619124,28297.54025710624
133,12676.972059807134,12220.312592697486,5435.360359191437,28054.53518287306
134,12685.45856357851,12192.011702263124,5452.13145678767,28713.824832710914
135,12711.679379976826,12187.288592187873,5201.854614338982,28880.463446006586
136,12724.612981512444,12183.899888157084,5138.779723825896,29308.1775873324
137,12755.92402088396,12274.998650891874,5316.560634222137,28006.954129275608
138,12780.464492566409,12330.443517890348,5338.492861355368,27221.660585838228
139,12772.580600650912,12352.575077051293,5410.852777031696,26819.567140208794
140,12805.272971985016,12315.075014256468,5448.90651129599,27562.77524984754
141,12835.510187517946,12265.33313618979,5681.942183659444,27025.095068018236
142,12852.561851028207,12326.23189729793,5603.289322299471,27987.656536817834
143,12862.570793809704,12364.511329095954,5704.536713899093,27647.279382401357
144,12909.334969694686,12322.30164660944,5893.855801560317,28404.100307431378
145,12915.757084777395,12324.675851202735,5785.372615201988,29143.261334461862
146,12953.416855566107,12408.707653237987,5750.356178766542,29608.401134468302
147,12977.091923646378,12409.102276069501,5747.804075217694,30314.118305830616
