Symbol,Date,Close
NFLX,12/2/2015 16:00,128.93
NFLX,12/3/2015 16:00,126.81
NFLX,12/4/2015 16:00,130.93
NFLX,12/7/2015 16:00,125.36
NFLX,12/8/2015 16:00,126.98
NFLX,12/9/2015 16:00,124.2
NFLX,12/10/2015 16:00,122.91
NFLX,12/11/2015 16:00,118.91
NFLX,12/14/2015 16:00,120.67
NFLX,12/15/2015 16:00,118.6
NFLX,12/16/2015 16:00,122.64
NFLX,12/17/2015 16:00,122.51
NFLX,12/18/2015 16:00,118.02
NFLX,12/21/2015 16:00,116.63
NFLX,12/22/2015 16:00,116.24
NFLX,12/23/2015 16:00,118.16
NFLX,12/24/2015 16:00,117.33
NFLX,12/28/2015 16:00,117.11
NFLX,12/29/2015 16:00,119.12
NFLX,12/30/2015 16:00,116.71
NFLX,12/31/2015 16:00,114.38
NFLX,1/4/2016 16:00,109.96
NFLX,1/5/2016 16:00,107.66
NFLX,1/6/2016 16:00,117.68
NFLX,1/7/2016 16:00,114.56
NFLX,1/8/2016 16:00,111.39
NFLX,1/11/2016 16:00,114.97
NFLX,1/12/2016 16:00,116.58
NFLX,1/13/2016 16:00,106.56
NFLX,1/14/2016 16:00,107.06
NFLX,1/15/2016 16:00,104.04
NFLX,1/19/2016 16:00,107.89
NFLX,1/20/2016 16:00,107.74
NFLX,1/21/2016 16:00,102.35
NFLX,1/22/2016 16:00,100.72
NFLX,1/25/2016 16:00,99.12
NFLX,1/26/2016 16:00,97.83
NFLX,1/27/2016 16:00,91.15
NFLX,1/28/2016 16:00,94.41
NFLX,1/29/2016 16:00,91.84
NFLX,2/1/2016 16:00,94.09
NFLX,2/2/2016 16:00,91.49
NFLX,2/3/2016 16:00,90.74
NFLX,2/4/2016 16:00,89.71
NFLX,2/5/2016 16:00,82.79
NFLX,2/8/2016 16:00,83.32
NFLX,2/9/2016 16:00,86.13
NFLX,2/10/2016 16:00,88.45
NFLX,2/11/2016 16:00,86.35
NFLX,2/12/2016 16:00,87.4
NFLX,2/16/2016 16:00,89.05
NFLX,2/17/2016 16:00,94.76
NFLX,2/18/2016 16:00,90.49
NFLX,2/19/2016 16:00,89.23
NFLX,2/22/2016 16:00,91.93
NFLX,2/23/2016 16:00,89.12
NFLX,2/24/2016 16:00,91.61
NFLX,2/25/2016 16:00,94.53
NFLX,2/26/2016 16:00,94.79
NFLX,2/29/2016 16:00,93.41
NFLX,3/1/2016 16:00,98.3
NFLX,3/2/2016 16:00,97.61
NFLX,3/3/2016 16:00,97.93
NFLX,3/4/2016 16:00,101.58
NFLX,3/7/2016 16:00,95.49
NFLX,3/8/2016 16:00,96.23
NFLX,3/9/2016 16:00,98
NFLX,3/10/2016 16:00,97.36
NFLX,3/11/2016 16:00,97.66
NFLX,3/14/2016 16:00,98.13
NFLX,3/15/2016 16:00,97.86
NFLX,3/16/2016 16:00,99.35
NFLX,3/17/2016 16:00,99.72
NFLX,3/18/2016 16:00,101.12
NFLX,3/21/2016 16:00,101.06
NFLX,3/22/2016 16:00,99.84
NFLX,3/23/2016 16:00,99.59
NFLX,3/24/2016 16:00,98.36
NFLX,3/28/2016 16:00,101.21
NFLX,3/29/2016 16:00,104.13
NFLX,3/30/2016 16:00,102.19
NFLX,3/31/2016 16:00,102.23
NFLX,4/1/2016 16:00,105.7
NFLX,4/4/2016 16:00,104.35
NFLX,4/5/2016 16:00,104.94
NFLX,4/6/2016 16:00,104.83
NFLX,4/7/2016 16:00,104.45
NFLX,4/8/2016 16:00,103.81
NFLX,4/11/2016 16:00,102.68
NFLX,4/12/2016 16:00,106.98
NFLX,4/13/2016 16:00,109.65
NFLX,4/14/2016 16:00,110.42
NFLX,4/15/2016 16:00,111.51
NFLX,4/18/2016 16:00,108.4
NFLX,4/19/2016 16:00,94.34
NFLX,4/20/2016 16:00,96.77
NFLX,4/21/2016 16:00,94.98
NFLX,4/22/2016 16:00,95.9
NFLX,4/25/2016 16:00,93.56
NFLX,4/26/2016 16:00,92.43
NFLX,4/27/2016 16:00,91.04
NFLX,4/28/2016 16:00,90.28
NFLX,4/29/2016 16:00,90.03
NFLX,5/2/2016 16:00,93.11
NFLX,5/3/2016 16:00,91.54
NFLX,5/4/2016 16:00,90.79
NFLX,5/5/2016 16:00,89.37
NFLX,5/6/2016 16:00,90.84
NFLX,5/9/2016 16:00,90.54
NFLX,5/10/2016 16:00,92.89
NFLX,5/11/2016 16:00,90.02
NFLX,5/12/2016 16:00,87.74
NFLX,5/13/2016 16:00,87.88
NFLX,5/16/2016 16:00,89.12
NFLX,5/17/2016 16:00,88.63
NFLX,5/18/2016 16:00,90.5
NFLX,5/19/2016 16:00,89.55
NFLX,5/20/2016 16:00,92.49
NFLX,5/23/2016 16:00,94.89
NFLX,5/24/2016 16:00,97.89
NFLX,5/25/2016 16:00,100.2
NFLX,5/26/2016 16:00,102.81
NFLX,5/27/2016 16:00,103.3
NFLX,5/31/2016 16:00,102.57
NFLX,6/1/2016 16:00,101.51
NFLX,6/2/2016 16:00,101.25
NFLX,6/3/2016 16:00,99.59
NFLX,6/6/2016 16:00,100.74
NFLX,6/7/2016 16:00,99.89
NFLX,6/8/2016 16:00,97.86
NFLX,6/9/2016 16:00,97.09
NFLX,6/10/2016 16:00,93.75
NFLX,6/13/2016 16:00,93.85
NFLX,6/14/2016 16:00,94.12
NFLX,6/15/2016 16:00,94.29
NFLX,6/16/2016 16:00,95.44
NFLX,6/17/2016 16:00,94.45
NFLX,6/20/2016 16:00,93.8
NFLX,6/21/2016 16:00,90.99
NFLX,6/22/2016 16:00,90.01
NFLX,6/23/2016 16:00,91.66
NFLX,6/24/2016 16:00,88.44
NFLX,6/27/2016 16:00,85.33
NFLX,6/28/2016 16:00,87.97
NFLX,6/29/2016 16:00,91.06
NFLX,6/30/2016 16:00,91.48
NFLX,7/1/2016 16:00,96.67
NFLX,7/5/2016 16:00,97.91
NFLX,7/6/2016 16:00,94.6
NFLX,7/7/2016 16:00,95.1
NFLX,7/8/2016 16:00,97.06
NFLX,7/11/2016 16:00,94.67
NFLX,7/12/2016 16:00,95.97
NFLX,7/13/2016 16:00,96.43
NFLX,7/14/2016 16:00,98.02
NFLX,7/15/2016 16:00,98.39
NFLX,7/18/2016 16:00,98.81
NFLX,7/19/2016 16:00,85.84
NFLX,7/20/2016 16:00,87.91
NFLX,7/21/2016 16:00,85.99
NFLX,7/22/2016 16:00,85.89
NFLX,7/25/2016 16:00,87.66
NFLX,7/26/2016 16:00,91.41
NFLX,7/27/2016 16:00,92.04
NFLX,7/28/2016 16:00,91.65
NFLX,7/29/2016 16:00,91.25
NFLX,8/1/2016 16:00,94.37
NFLX,8/2/2016 16:00,93.56
NFLX,8/3/2016 16:00,93.1
NFLX,8/4/2016 16:00,93.44
NFLX,8/5/2016 16:00,97.03
NFLX,8/8/2016 16:00,95.11
NFLX,8/9/2016 16:00,93.99
NFLX,8/10/2016 16:00,93.93
NFLX,8/11/2016 16:00,95.89
NFLX,8/12/2016 16:00,96.59
NFLX,8/15/2016 16:00,95.31
NFLX,8/16/2016 16:00,95.12
NFLX,8/17/2016 16:00,96.37
NFLX,8/18/2016 16:00,96.16
NFLX,8/19/2016 16:00,95.87
NFLX,8/22/2016 16:00,95.26
NFLX,8/23/2016 16:00,95.94
NFLX,8/24/2016 16:00,95.18
NFLX,8/25/2016 16:00,97.32
NFLX,8/26/2016 16:00,97.58
NFLX,8/29/2016 16:00,97.3
NFLX,8/30/2016 16:00,97.45
NFLX,8/31/2016 16:00,97.45
NFLX,9/1/2016 16:00,97.38
NFLX,9/2/2016 16:00,97.38
NFLX,9/6/2016 16:00,100.09
NFLX,9/7/2016 16:00,99.15
NFLX,9/8/2016 16:00,99.66
NFLX,9/9/2016 16:00,96.5
NFLX,9/12/2016 16:00,99.05
NFLX,9/13/2016 16:00,96.09
NFLX,9/14/2016 16:00,97.01
NFLX,9/15/2016 16:00,97.34
NFLX,9/16/2016 16:00,99.48
NFLX,9/19/2016 16:00,98.06
NFLX,9/20/2016 16:00,98.25
NFLX,9/21/2016 16:00,94.88
NFLX,9/22/2016 16:00,95.83
NFLX,9/23/2016 16:00,95.94
NFLX,9/26/2016 16:00,94.56
NFLX,9/27/2016 16:00,97.07
NFLX,9/28/2016 16:00,97.48
NFLX,9/29/2016 16:00,96.67
NFLX,9/30/2016 16:00,98.55
NFLX,10/3/2016 16:00,102.63
NFLX,10/4/2016 16:00,102.34
NFLX,10/5/2016 16:00,106.28
NFLX,10/6/2016 16:00,105.07
NFLX,10/7/2016 16:00,104.82
NFLX,10/10/2016 16:00,103.33
NFLX,10/11/2016 16:00,100.59
NFLX,10/12/2016 16:00,99.5
NFLX,10/13/2016 16:00,100.23
NFLX,10/14/2016 16:00,101.47
NFLX,10/17/2016 16:00,99.8
NFLX,10/18/2016 16:00,118.79
NFLX,10/19/2016 16:00,121.87
NFLX,10/20/2016 16:00,123.35
NFLX,10/21/2016 16:00,127.5
NFLX,10/24/2016 16:00,127.33
NFLX,10/25/2016 16:00,126.51
NFLX,10/26/2016 16:00,126.97
NFLX,10/27/2016 16:00,126.47
NFLX,10/28/2016 16:00,126.57
NFLX,10/31/2016 16:00,124.87
NFLX,11/1/2016 16:00,123.3
NFLX,11/2/2016 16:00,122.34
NFLX,11/3/2016 16:00,122.14
NFLX,11/4/2016 16:00,122.03
NFLX,11/7/2016 16:00,124.58
NFLX,11/8/2016 16:00,124.34
NFLX,11/9/2016 16:00,122.19
NFLX,11/10/2016 16:00,115.42
NFLX,11/11/2016 16:00,114.78
NFLX,11/14/2016 16:00,113.38
NFLX,11/15/2016 16:00,113.59
NFLX,11/16/2016 16:00,115.19
NFLX,11/17/2016 16:00,115.03
NFLX,11/18/2016 16:00,115.21
NFLX,11/21/2016 16:00,117.96
NFLX,11/22/2016 16:00,118.04
NFLX,11/23/2016 16:00,117.69
NFLX,11/25/2016 16:00,117.41
NFLX,11/28/2016 16:00,116.93
NFLX,11/29/2016 16:00,117.51
NFLX,11/30/2016 16:00,117
NFLX,12/1/2016 16:00,117.22
NFLX,12/2/2016 16:00,120.81
NFLX,12/5/2016 16:00,119.16
NFLX,12/6/2016 16:00,124.57
NFLX,12/7/2016 16:00,125.39
NFLX,12/8/2016 16:00,123.24
NFLX,12/9/2016 16:00,122.88
NFLX,12/12/2016 16:00,122.83
NFLX,12/13/2016 16:00,123.78
NFLX,12/14/2016 16:00,123.44
NFLX,12/15/2016 16:00,125
NFLX,12/16/2016 16:00,124.22
NFLX,12/19/2016 16:00,125.45
NFLX,12/20/2016 16:00,125.12
NFLX,12/21/2016 16:00,126.5
NFLX,12/22/2016 16:00,125.58
NFLX,12/23/2016 16:00,125.59
NFLX,12/27/2016 16:00,128.35
NFLX,12/28/2016 16:00,125.89
NFLX,12/29/2016 16:00,125.33
NFLX,12/30/2016 16:00,123.8
NFLX,1/3/2017 16:00,127.49
NFLX,1/4/2017 16:00,129.41
NFLX,1/5/2017 16:00,131.81
NFLX,1/6/2017 16:00,131.07
NFLX,1/9/2017 16:00,130.95
NFLX,1/10/2017 16:00,129.89
NFLX,1/11/2017 16:00,130.5
NFLX,1/12/2017 16:00,129.18
NFLX,1/13/2017 16:00,133.7
NFLX,1/17/2017 16:00,132.89
NFLX,1/18/2017 16:00,133.26
NFLX,1/19/2017 16:00,138.41
NFLX,1/20/2017 16:00,138.6
NFLX,1/23/2017 16:00,137.39
NFLX,1/24/2017 16:00,140.11
NFLX,1/25/2017 16:00,139.52
NFLX,1/26/2017 16:00,138.96
NFLX,1/27/2017 16:00,142.45
NFLX,1/30/2017 16:00,141.22
NFLX,1/31/2017 16:00,140.71
NFLX,2/1/2017 16:00,140.78
NFLX,2/2/2017 16:00,139.2
NFLX,2/3/2017 16:00,140.25
NFLX,2/6/2017 16:00,140.97
NFLX,2/7/2017 16:00,144
NFLX,2/8/2017 16:00,144.74
NFLX,2/9/2017 16:00,144.14
NFLX,2/10/2017 16:00,144.82
NFLX,2/13/2017 16:00,143.2
NFLX,2/14/2017 16:00,140.82
NFLX,2/15/2017 16:00,142.27
NFLX,2/16/2017 16:00,142.01
NFLX,2/17/2017 16:00,142.22
NFLX,2/21/2017 16:00,142.6
NFLX,2/22/2017 16:00,143.86
NFLX,2/23/2017 16:00,142.78
NFLX,2/24/2017 16:00,143.25
NFLX,2/27/2017 16:00,143.41
NFLX,2/28/2017 16:00,142.13
NFLX,3/1/2017 16:00,142.65
NFLX,3/2/2017 16:00,139.53
NFLX,3/3/2017 16:00,139.14
NFLX,3/6/2017 16:00,141.94
NFLX,3/7/2017 16:00,141.43
NFLX,3/8/2017 16:00,140.32
NFLX,3/9/2017 16:00,140.53
NFLX,3/10/2017 16:00,140.89
NFLX,3/13/2017 16:00,143.52
NFLX,3/14/2017 16:00,143.19
NFLX,3/15/2017 16:00,145.25
NFLX,3/16/2017 16:00,144.39
NFLX,3/17/2017 16:00,145.11
NFLX,3/20/2017 16:00,145.83
NFLX,3/21/2017 16:00,142.42
NFLX,3/22/2017 16:00,142.65
NFLX,3/23/2017 16:00,141.84
NFLX,3/24/2017 16:00,142.02
NFLX,3/27/2017 16:00,144.06
NFLX,3/28/2017 16:00,145.17
NFLX,3/29/2017 16:00,146.47
NFLX,3/30/2017 16:00,148.06
NFLX,3/31/2017 16:00,147.81
NFLX,4/3/2017 16:00,146.92
NFLX,4/4/2017 16:00,145.5
NFLX,4/5/2017 16:00,143.62
NFLX,4/6/2017 16:00,143.74
NFLX,4/7/2017 16:00,143.11
NFLX,4/10/2017 16:00,143.85
NFLX,4/11/2017 16:00,144.35
NFLX,4/12/2017 16:00,143.83
NFLX,4/13/2017 16:00,142.92
NFLX,4/17/2017 16:00,147.25
NFLX,4/18/2017 16:00,143.36
NFLX,4/19/2017 16:00,139.76
NFLX,4/20/2017 16:00,141.18
NFLX,4/21/2017 16:00,142.87
NFLX,4/24/2017 16:00,143.83
NFLX,4/25/2017 16:00,152.16
NFLX,4/26/2017 16:00,150.17
NFLX,4/27/2017 16:00,153.08
NFLX,4/28/2017 16:00,152.2
NFLX,5/1/2017 16:00,155.35
NFLX,5/2/2017 16:00,156.45
NFLX,5/3/2017 16:00,155.59
NFLX,5/4/2017 16:00,157.25
NFLX,5/5/2017 16:00,156.6
NFLX,5/8/2017 16:00,156.38
NFLX,5/9/2017 16:00,157.46
NFLX,5/10/2017 16:00,160.28
NFLX,5/11/2017 16:00,158.54
NFLX,5/12/2017 16:00,160.81
NFLX,5/15/2017 16:00,160.02
NFLX,5/16/2017 16:00,159.41
NFLX,5/17/2017 16:00,153.2
NFLX,5/18/2017 16:00,155.7
NFLX,5/19/2017 16:00,157.02
NFLX,5/22/2017 16:00,157.16
NFLX,5/23/2017 16:00,157.95
NFLX,5/24/2017 16:00,157.75
NFLX,5/25/2017 16:00,163.05
NFLX,5/26/2017 16:00,162.43
NFLX,5/30/2017 16:00,163.22
NFLX,5/31/2017 16:00,163.07
NFLX,6/1/2017 16:00,162.99
NFLX,6/2/2017 16:00,165.18
NFLX,6/5/2017 16:00,165.06
NFLX,6/6/2017 16:00,165.17
NFLX,6/7/2017 16:00,165.61
NFLX,6/8/2017 16:00,165.88
NFLX,6/9/2017 16:00,158.03
NFLX,6/12/2017 16:00,151.44
NFLX,6/13/2017 16:00,152.72
NFLX,6/14/2017 16:00,152.2
NFLX,6/15/2017 16:00,151.76
NFLX,6/16/2017 16:00,152.38
NFLX,6/19/2017 16:00,153.4
NFLX,6/20/2017 16:00,152.05
NFLX,6/21/2017 16:00,155.03
NFLX,6/22/2017 16:00,154.89
NFLX,6/23/2017 16:00,158.02
NFLX,6/26/2017 16:00,157.5
NFLX,6/27/2017 16:00,151.03
NFLX,6/28/2017 16:00,153.41
NFLX,6/29/2017 16:00,150.09
NFLX,6/30/2017 16:00,149.41
NFLX,7/3/2017 16:00,146.17
NFLX,7/5/2017 16:00,147.61
NFLX,7/6/2017 16:00,146.25
NFLX,7/7/2017 16:00,150.18
NFLX,7/10/2017 16:00,152.67
NFLX,7/11/2017 16:00,154.33
NFLX,7/12/2017 16:00,158.75
NFLX,7/13/2017 16:00,158.21
NFLX,7/14/2017 16:00,161.12
NFLX,7/17/2017 16:00,161.7
NFLX,7/18/2017 16:00,183.6
NFLX,7/19/2017 16:00,183.86
NFLX,7/20/2017 16:00,183.6
NFLX,7/21/2017 16:00,188.54
NFLX,7/24/2017 16:00,187.91
NFLX,7/25/2017 16:00,186.97
NFLX,7/26/2017 16:00,189.08
NFLX,7/27/2017 16:00,182.68
NFLX,7/28/2017 16:00,184.04
NFLX,7/31/2017 16:00,181.66
NFLX,8/1/2017 16:00,182.03
NFLX,8/2/2017 16:00,180.74
NFLX,8/3/2017 16:00,179.23
NFLX,8/4/2017 16:00,180.27
NFLX,8/7/2017 16:00,181.33
NFLX,8/8/2017 16:00,178.36
NFLX,8/9/2017 16:00,175.78
NFLX,8/10/2017 16:00,169.14
NFLX,8/11/2017 16:00,171.4
NFLX,8/14/2017 16:00,171
NFLX,8/15/2017 16:00,168.5
NFLX,8/16/2017 16:00,169.98
NFLX,8/17/2017 16:00,166.09
NFLX,8/18/2017 16:00,166.54
NFLX,8/21/2017 16:00,166.76
NFLX,8/22/2017 16:00,169.34
NFLX,8/23/2017 16:00,169.06
NFLX,8/24/2017 16:00,168.13
NFLX,8/25/2017 16:00,165.95
NFLX,8/28/2017 16:00,167.12
NFLX,8/29/2017 16:00,168.81
NFLX,8/30/2017 16:00,174.69
NFLX,8/31/2017 16:00,174.71
NFLX,9/1/2017 16:00,174.74
NFLX,9/5/2017 16:00,174.52
NFLX,9/6/2017 16:00,179.25
NFLX,9/7/2017 16:00,179
NFLX,9/8/2017 16:00,176.42
NFLX,9/11/2017 16:00,181.74
NFLX,9/12/2017 16:00,185.15
NFLX,9/13/2017 16:00,183.64
NFLX,9/14/2017 16:00,182.63
NFLX,9/15/2017 16:00,182.35
NFLX,9/18/2017 16:00,184.62
NFLX,9/19/2017 16:00,185.68
NFLX,9/20/2017 16:00,185.51
NFLX,9/21/2017 16:00,188.78
NFLX,9/22/2017 16:00,187.35
NFLX,9/25/2017 16:00,178.55
NFLX,9/26/2017 16:00,179.38
NFLX,9/27/2017 16:00,181.97
NFLX,9/28/2017 16:00,180.7
NFLX,9/29/2017 16:00,181.35
NFLX,10/2/2017 16:00,177.01
NFLX,10/3/2017 16:00,179.19
NFLX,10/4/2017 16:00,184.45
NFLX,10/5/2017 16:00,194.39
NFLX,10/6/2017 16:00,198.02
NFLX,10/9/2017 16:00,196.87
NFLX,10/10/2017 16:00,195.08
